Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-05 00:00:00-05:00,169.37829007310003,170.6479317427376,168.24751498810025,168.74346923828125,95132400,0.0,0.0
2024-03-06 00:00:00-05:00,169.67587669286206,169.85442810491517,167.31512946505867,167.75157165527344,68587700,0.0,0.0
2024-03-07 00:00:00-05:00,167.78130279152694,169.34851990765398,167.12665473872153,167.6325225830078,71765100,0.0,0.0
2024-03-08 00:00:00-05:00,167.6325286145872,172.29449531822434,167.57301652903823,169.34852600097656,76267000,0.0,0.0
2024-03-11 00:00:00-04:00,171.54066841678448,172.96901916174485,170.65787040570808,171.35220336914062,60139500,0.0,0.0
2024-03-12 00:00:00-04:00,171.74893835615396,172.62182261661565,169.62625492438514,171.8282928466797,59825400,0.0,0.0
2024-03-13 00:00:00-04:00,171.37206037860597,171.78866019215863,169.37831432085247,169.74533081054688,52488700,0.0,0.0
2024-03-14 00:00:00-04:00,171.5108905650266,172.89955631533712,170.65784870831544,171.60015869140625,72913500,0.0,0.0
2024-03-15 00:00:00-04:00,169.7849566919112,171.2232208251953,168.9120724685351,171.2232208251953,121752700,0.0,0.0
2024-03-18 00:00:00-04:00,174.1493830977455,176.27206668827822,172.11596763998543,172.31434631347656,75604200,0.0,0.0
2024-03-19 00:00:00-04:00,172.92933186407737,175.18096849600929,171.62993409357304,174.65525817871094,55215200,0.0,0.0
2024-03-20 00:00:00-04:00,174.2981469011337,177.22427368164062,173.67323975994282,177.22427368164062,53423100,0.0,0.0
2024-03-21 00:00:00-04:00,175.61738497601507,176.05382709299283,169.4576271619808,169.98333740234375,106181300,0.0,0.0
2024-03-22 00:00:00-04:00,170.3702353351175,171.64980605246464,168.68399354771762,170.8860321044922,71160100,0.0,0.0
2024-03-25 00:00:00-04:00,169.1898266673456,170.54873636107317,168.0788789435942,169.46755981445312,54288300,0.0,0.0
2024-03-26 00:00:00-04:00,168.6244540719099,170.0329624014482,168.20785429573576,168.33680725097656,57388400,0.0,0.0
2024-03-27 00:00:00-04:00,169.03112531152695,172.19531573949365,168.7335497446837,171.90765380859375,60273300,0.0,0.0
2024-03-28 00:00:00-04:00,170.36028779920613,170.83639964948821,169.13031578937776,170.09246826171875,65672700,0.0,0.0
2024-04-01 00:00:00-04:00,169.80480748103986,169.86431956551354,168.10863739693175,168.65419006347656,46240500,0.0,0.0
2024-04-02 00:00:00-04:00,167.71189467068976,167.96978543762384,166.86876637308836,167.4738311767578,49329500,0.0,0.0
2024-04-03 00:00:00-04:00,167.42424073989756,169.29894733031932,167.2159484161416,168.27728271484375,47691700,0.0,0.0
2024-04-04 00:00:00-04:00,168.9120862737285,170.5289019190824,167.45399475097656,167.45399475097656,53704400,0.0,0.0
2024-04-05 00:00:00-04:00,168.217753601793,169.01128340394683,167.58293278713433,168.2078399658203,42104800,0.0,0.0
2024-04-08 00:00:00-04:00,167.6622991252661,167.83092176064616,166.87869803905005,167.0869903564453,37425500,0.0,0.0
2024-04-09 00:00:00-04:00,167.3349666518587,168.70380527202582,166.98780774616682,168.297119140625,42373800,0.0,0.0
2024-04-10 00:00:00-04:00,167.43415997850798,167.72180678766216,165.75783217031642,166.4224090576172,49709300,0.0,0.0
2024-04-11 00:00:00-04:00,166.97785862713312,174.04025682035402,166.79932237773104,173.62364196777344,91070300,0.0,0.0
2024-04-12 00:00:00-04:00,172.8499808741194,176.9168120397123,172.80039755418966,175.1214599609375,101670900,0.0,0.0
2024-04-15 00:00:00-04:00,173.94107267383276,175.20080068867838,171.10421379905583,171.2926788330078,73531800,0.0,0.0
2024-04-16 00:00:00-04:00,170.360294137519,172.35402488220237,166.9084566077323,168.0094757080078,73711200,0.0,0.0
2024-04-17 00:00:00-04:00,168.2375982616629,169.26917642354965,166.640625,166.640625,50901200,0.0,0.0
2024-04-18 00:00:00-04:00,166.67037984876308,167.27544462394533,165.20235954360626,165.68838500976562,43122900,0.0,0.0
2024-04-19 00:00:00-04:00,164.86513304300607,165.05358296102196,162.75236290762146,163.6649169921875,68149400,0.0,0.0
2024-04-22 00:00:00-04:00,164.18068981978783,165.9066008250168,163.4367584871004,164.4980926513672,48116400,0.0,0.0
2024-04-23 00:00:00-04:00,164.01208389352126,165.69832539217154,163.58555534900174,165.54953002929688,49537800,0.0,0.0
2024-04-24 00:00:00-04:00,165.19246042802988,167.93013799719876,164.8651438915922,167.65240478515625,48251800,0.0,0.0
2024-04-25 00:00:00-04:00,168.15826264272923,169.22952573993217,166.7894239404159,168.51535034179688,50558300,0.0,0.0
2024-04-26 00:00:00-04:00,168.50543881254012,169.9536169013635,167.8110906801551,167.9301300048828,44838400,0.0,0.0
2024-04-29 00:00:00-04:00,171.96716217122307,174.60564226594082,171.69935778865286,172.0961151123047,68169400,0.0,0.0
2024-04-30 00:00:00-04:00,171.92750782528833,173.57407962239418,168.6244505944639,168.9517822265625,65934800,0.0,0.0
2024-05-01 00:00:00-04:00,168.20786320370715,171.31254198345843,167.74166494811112,167.9301300048828,50383100,0.0,0.0
2024-05-02 00:00:00-04:00,171.11413192483198,172.0167723030629,169.50724497899176,171.6299285888672,94214900,0.0,0.0
2024-05-03 00:00:00-04:00,185.13972451400554,185.48689856009224,181.18201909229816,181.8961944580078,163224100,0.0,0.0
2024-05-06 00:00:00-04:00,180.87452115240256,182.70954279745968,178.9601298757301,180.2397003173828,78569700,0.0,0.0
2024-05-07 00:00:00-04:00,181.9655790330165,183.40384307592862,179.85282459465532,180.924072265625,77305800,0.0,0.0
2024-05-08 00:00:00-04:00,181.3704783401059,181.58869942461462,179.9817973354757,181.26136779785156,45057100,0.0,0.0
2024-05-09 00:00:00-04:00,181.0828227285221,183.16583674066726,180.63646690744054,183.07656860351562,48983000,0.0,0.0
2024-05-10 00:00:00-04:00,183.65265049654158,183.8413711732151,180.90134794922002,181.8151397705078,50759500,0.25,0.0
2024-05-13 00:00:00-04:00,184.18898588060125,185.83779081511702,183.3745104951717,185.0233154296875,72044800,0.0,0.0
2024-05-14 00:00:00-04:00,186.24503525163803,187.029714327999,185.0332642686859,186.1655731201172,52393600,0.0,0.0
2024-05-15 00:00:00-04:00,186.64235255391958,189.3638586651008,186.1059869360216,188.4401397705078,70400000,0.0,0.0
2024-05-16 00:00:00-04:00,189.18505039119887,189.81080512810087,188.38051724709635,188.55929565429688,52845200,0.0,0.0
2024-05-17 00:00:00-04:00,188.23153932133224,189.52277241007562,187.90376371878457,188.589111328125,41282900,0.0,0.0
2024-05-20 00:00:00-04:00,188.052749878466,190.62527366658756,187.73490137733788,189.75120544433594,44361300,0.0,0.0
2024-05-21 00:00:00-04:00,189.80088903544183,191.42982486744873,189.63203768676544,191.05239868164062,42309400,0.0,0.0
2024-05-22 00:00:00-04:00,190.97293553544338,191.51922822288097,188.9864276944718,189.61216735839844,34648500,0.0,0.0
2024-05-23 00:00:00-04:00,189.6916095055364,189.71147882549133,185.3709645001415,185.61927795410156,51005900,0.0,0.0
2024-05-24 00:00:00-04:00,187.54618613194728,189.2943073297369,186.77143423967982,188.69834899902344,36327000,0.0,0.0
2024-05-28 00:00:00-04:00,190.21804799663707,191.69800175645932,187.82431762786635,188.70831298828125,52280100,0.0,0.0
2024-05-29 00:00:00-04:00,188.33088121296123,190.95307102285372,188.23154975607,189.00628662109375,53068000,0.0,0.0
2024-05-30 00:00:00-04:00,189.4730884200293,190.88350698979508,189.343975732697,189.99951171875,49889100,0.0,0.0
2024-05-31 00:00:00-04:00,190.1485307236603,191.2709124904654,188.62885345568,190.95306396484375,75158300,0.0,0.0
2024-06-03 00:00:00-04:00,191.5986571441052,193.67456916074488,191.22123099586668,192.72103881835938,50080500,0.0,0.0
2024-06-04 00:00:00-04:00,193.32693160548868,194.0023521144802,191.72779227719917,193.0388946533203,47471400,0.0,0.0
2024-06-05 00:00:00-04:00,194.08178400937402,195.5716646905796,193.55536071448273,194.54861450195312,54156800,0.0,0.0
2024-06-06 00:00:00-04:00,194.36984306207057,195.17437623382352,192.8600930073616,193.16799926757812,41181800,0.0,0.0
2024-06-07 00:00:00-04:00,193.33687329712626,195.61143330627965,192.83031924399432,195.561767578125,53103900,0.0,0.0
2024-06-10 00:00:00-04:00,195.5716673445734,195.96897795846326,190.8537117900643,191.81716918945312,97010200,0.0,0.0
2024-06-11 00:00:00-04:00,192.34360572370616,205.762475197422,192.32375155853347,205.75253295898438,172373300,0.0,0.0
2024-06-12 00:00:00-04:00,205.97105482418652,218.7145040828182,205.50422428227435,211.6326141357422,198134300,0.0,0.0
2024-06-13 00:00:00-04:00,213.29133517221976,215.28776993558532,210.17251871917932,212.79470825195312,97862700,0.0,0.0
2024-06-14 00:00:00-04:00,212.40735976944958,213.71844708080008,209.87455920751867,211.05653381347656,70122700,0.0,0.0
2024-06-17 00:00:00-04:00,211.93058723086708,217.4729460060793,211.28497823555003,215.2083282470703,93728300,0.0,0.0
2024-06-18 00:00:00-04:00,216.12210108008887,217.15509356895643,211.56306955662498,212.8443603515625,79943300,0.0,0.0
2024-06-20 00:00:00-04:00,212.48678595825902,212.79470737847507,207.44106980621038,208.2654571533203,86172500,0.0,0.0
2024-06-21 00:00:00-04:00,208.9706859649803,210.4605668046439,205.71281440805072,206.0902557373047,241805100,0.0,0.0
2024-06-24 00:00:00-04:00,206.3187207615107,211.26512140596267,205.1963388988781,206.7358856201172,80727000,0.0,0.0
2024-06-25 00:00:00-04:00,207.73906917566717,209.95403652001525,207.20271868130445,207.6596221923828,55549700,0.0,0.0
2024-06-26 00:00:00-04:00,210.07320698316605,213.41054080672134,209.2190079939271,211.8114013671875,66213200,0.0,0.0
2024-06-27 00:00:00-04:00,213.24168634094727,214.28460598729217,210.91747580739147,212.65567016601562,49772700,0.0,0.0
2024-06-28 00:00:00-04:00,214.31439376890182,214.6123729638464,208.8812938369491,209.19912719726562,82542700,0.0,0.0
2024-07-01 00:00:00-04:00,210.65919906394006,216.04263295008636,210.49034773322808,215.2877655029297,60402900,0.0,0.0
2024-07-02 00:00:00-04:00,214.69182595520752,218.89330089441245,213.6489214774443,218.78404235839844,58046200,0.0,0.0
2024-07-03 00:00:00-04:00,218.51584293427166,220.05538940429688,217.55238550522975,220.05538940429688,37369800,0.0,0.0
2024-07-05 00:00:00-04:00,220.1547017635972,224.92232310094593,220.1547017635972,224.8130645751953,60412400,0.0,0.0
2024-07-08 00:00:00-04:00,225.55804052038548,226.31292323770106,221.7439489111218,226.2831268310547,59085900,0.0,0.0
2024-07-09 00:00:00-04:00,226.3923429370984,227.85242731023644,224.84286935479298,227.1372833251953,48076100,0.0,0.0
2024-07-10 00:00:00-04:00,227.75312751683794,231.50762613234983,227.70346178953022,231.40829467773438,62627700,0.0,0.0
2024-07-11 00:00:00-04:00,229.82899641925098,230.82225022030326,224.2469149072093,226.03477478027344,64710600,0.0,0.0
2024-07-12 00:00:00-04:00,227.37567478656334,231.07058040656065,227.13728840093884,228.9847412109375,53046500,0.0,0.0
2024-07-15 00:00:00-04:00,234.88466488344312,235.6296052667538,231.51753495711284,232.81869506835938,62631300,0.0,0.0
2024-07-16 00:00:00-04:00,233.41467931591345,234.67611608181264,230.76269307600518,233.23590087890625,43234300,0.0,0.0
2024-07-17 00:00:00-04:00,227.90208429219518,229.89853415546077,225.1110435034522,227.3359375,57345900,0.0,0.0
2024-07-18 00:00:00-04:00,228.7265030667722,228.88542732552744,220.7705449165008,222.6676483154297,66034600,0.0,0.0
2024-07-19 00:00:00-04:00,223.30333735062962,225.2699757257536,221.7737179376491,222.79676818847656,49151500,0.0,0.0
2024-07-22 00:00:00-04:00,225.47857008869346,226.24337986146955,221.58501648633228,222.44915771484375,48201800,0.0,0.0
2024-07-23 00:00:00-04:00,222.85638350906987,225.40905343076804,221.17778191166562,223.4920654296875,39960300,0.0,0.0
2024-07-24 00:00:00-04:00,222.48887740092556,223.2834835656707,215.66522784122517,217.06570434570312,61777600,0.0,0.0
2024-07-25 00:00:00-04:00,217.45305415919788,219.36011485373604,213.17213256832727,216.0227813720703,51391200,0.0,0.0
2024-07-26 00:00:00-04:00,217.22462220056258,218.0093012590926,214.55276681781487,216.4896240234375,41601300,0.0,0.0
2024-07-29 00:00:00-04:00,215.49638213713573,217.82059272630025,214.294538197557,216.7677459716797,36311800,0.0,0.0
2024-07-30 00:00:00-04:00,217.71132777069818,218.84363662609175,214.6620309808042,217.32395935058594,41643800,0.0,0.0
2024-07-31 00:00:00-04:00,219.94615098169663,222.31010016667176,219.14161772956027,220.5818328857422,50036300,0.0,0.0
2024-08-01 00:00:00-04:00,222.85636745689294,222.96562598955987,215.5559605569344,216.8869171142578,62501000,0.0,0.0
2024-08-02 00:00:00-04:00,217.67159881719564,224.07809897050203,216.24132584869807,218.37681579589844,105568600,0.0,0.0
2024-08-05 00:00:00-04:00,197.74691336614487,212.0597055615941,194.6777624827749,207.85824584960938,119548600,0.0,0.0
2024-08-06 00:00:00-04:00,203.91501287026546,208.5733757245506,199.7135534430835,205.8319854736328,69660500,0.0,0.0
2024-08-07 00:00:00-04:00,205.5042262843129,212.19876304064402,204.99767225034321,208.404541015625,63516400,0.0,0.0
2024-08-08 00:00:00-04:00,211.67232394520707,212.75496698059854,207.42119877275275,211.8709716796875,47161100,0.0,0.0
2024-08-09 00:00:00-04:00,210.66916408754707,215.31758519349225,210.5400362270979,214.78123474121094,42201600,0.0,0.0
2024-08-12 00:00:00-04:00,214.86078610016068,218.28152162650582,214.39341520959198,216.31260681152344,38028100,0.25,0.0
2024-08-13 00:00:00-04:00,217.7843155173404,220.64820259017597,217.7843155173404,220.03167724609375,44155300,0.0,0.0
2024-08-14 00:00:00-04:00,219.33559848009435,221.7818227179272,218.4704570730026,220.47915649414062,41960600,0.0,0.0
2024-08-15 00:00:00-04:00,223.34303300242357,224.0888356302054,221.51331902381992,223.4623565673828,46414000,0.0,0.0
2024-08-16 00:00:00-04:00,222.6668580486994,225.56057624113714,222.39836482120643,224.78494262695312,44340200,0.0,0.0
2024-08-19 00:00:00-04:00,224.45676193958974,224.7252551363764,221.79175263729985,224.6258087158203,40687800,0.0,0.0
2024-08-20 00:00:00-04:00,224.50650638916653,225.89866536829538,224.18828995199718,225.2423553466797,30299000,0.0,0.0
2024-08-21 00:00:00-04:00,225.25231910261834,226.7041399348782,223.79054452288287,225.1329803466797,34765500,0.0,0.0
2024-08-22 00:00:00-04:00,226.51517227009805,227.06209724349452,222.64694316501192,223.27342224121094,43695300,0.0,0.0
2024-08-23 00:00:00-04:00,224.39710671028325,226.9427773475752,223.07454817990703,225.57049560546875,38677300,0.0,0.0
2024-08-26 00:00:00-04:00,225.49095216733542,226.00804628168004,222.6370187250734,225.90859985351562,30602200,0.0,0.0
2024-08-27 00:00:00-04:00,224.73519205544582,227.569248113113,223.63140355832627,226.7538299560547,35934600,0.0,0.0
2024-08-28 00:00:00-04:00,226.6444476309267,228.57359288043327,224.41697829182954,225.2224578857422,38052200,0.0,0.0
2024-08-29 00:00:00-04:00,228.8122756660522,231.61648594304322,227.5991020536236,228.50399780273438,51906300,0.0,0.0
2024-08-30 00:00:00-04:00,228.9017723040151,229.1105885676507,226.20693181059323,227.7184295654297,52990800,0.0,0.0
2024-09-03 00:00:00-04:00,227.27093626472063,227.71841483123856,219.9322331496077,221.52328491210938,50190600,0.0,0.0
2024-09-04 00:00:00-04:00,220.41949337418052,220.53881694406624,216.2628786668988,219.61402893066406,43840200,0.0,0.0
2024-09-05 00:00:00-04:00,220.38968006999326,224.2181249188319,220.28029506440387,221.13548278808594,36615400,0.0,0.0
2024-09-06 00:00:00-04:00,222.69668624975694,223.97947540850993,218.5400864277892,219.58421325683594,48423000,0.0,0.0
2024-09-09 00:00:00-04:00,219.58419811845144,220.03167667908036,215.49719894103853,219.67369079589844,67180000,0.0,0.0
2024-09-10 00:00:00-04:00,217.69483113354613,220.2405018848782,215.517084853391,218.878173828125,51591000,0.0,0.0
2024-09-11 00:00:00-04:00,220.22062862304543,221.84149617822106,216.6706004766808,221.41390991210938,44587100,0.0,0.0
2024-09-12 00:00:00-04:00,221.25479170284098,222.29891847364556,218.5897974500539,221.52328491210938,37455600,0.0,0.0
2024-09-13 00:00:00-04:00,222.32873358844014,222.78615069565666,220.66808158488044,221.25477600097656,36766600,0.0,0.0
2024-09-16 00:00:00-04:00,215.328129813119,216.0043320914465,212.7227974671536,215.109375,59357400,0.0,0.0
2024-09-17 00:00:00-04:00,214.54256344637628,215.6861214463737,213.2995590231644,215.5767364501953,45519300,0.0,0.0
2024-09-18 00:00:00-04:00,216.33249894497217,221.46362499015893,216.322545198334,219.45492553710938,59894900,0.0,0.0
2024-09-19 00:00:00-04:00,223.7308662842885,228.53383738270648,223.37288038958053,227.58914184570312,66781300,0.0,0.0
2024-09-20 00:00:00-04:00,228.68298057338347,231.78551472560144,226.34612621296694,226.92288208007812,318679900,0.0,0.0
2024-09-23 00:00:00-04:00,226.06771724362264,228.16590950652684,224.54628090601008,225.2025909423828,54146000,0.0,0.0
2024-09-24 00:00:00-04:00,227.37036953161189,228.06646416724695,224.4667129366972,226.0975341796875,43556100,0.0,0.0
2024-09-25 00:00:00-04:00,223.67119056847437,226.0179836305296,222.76629484001745,225.10313415527344,42308700,0.0,0.0
2024-09-26 00:00:00-04:00,226.02794934670587,227.2212306744308,224.14852708285537,226.24671936035156,36636700,0.0,0.0
2024-09-27 00:00:00-04:00,227.1814462394898,228.23551159576573,226.0279344568732,226.5151824951172,34026000,0.0,0.0
2024-09-30 00:00:00-04:00,228.75260351180964,231.696044921875,228.36478670449856,231.696044921875,54541900,0.0,0.0
2024-10-01 00:00:00-04:00,228.2355040411627,228.36476618305377,222.4878528116685,224.94403076171875,63285000,0.0,0.0
2024-10-02 00:00:00-04:00,224.62583039487592,226.09754348610434,221.77189689552054,225.51084899902344,32880600,0.0,0.0
2024-10-03 00:00:00-04:00,223.88001079844628,225.5406628776434,222.0702042586661,224.40704345703125,34044200,0.0,0.0
2024-10-04 00:00:00-04:00,226.6245506840192,226.72399710298305,222.87566042869454,225.5307159423828,37245100,0.0,0.0
2024-10-07 00:00:00-04:00,223.24361256318196,224.42695529805295,220.09135491038006,220.4493408203125,39505400,0.0,0.0
2024-10-08 00:00:00-04:00,223.04474092880676,224.7153317715784,222.0006140653767,224.5065155029297,31855700,0.0,0.0
2024-10-09 00:00:00-04:00,223.96950943919006,228.46421777631028,223.57175408478048,228.25538635253906,33591100,0.0,0.0
2024-10-10 00:00:00-04:00,226.50525089558744,228.21562630222516,225.89866409237993,227.75819396972656,28183500,0.0,0.0
2024-10-11 00:00:00-04:00,228.0167412789572,228.12612627842185,226.0677036085129,226.2765350341797,31759200,0.0,0.0
2024-10-14 00:00:00-04:00,227.4200987868959,230.43314046117197,227.32066753158787,230.00555419921875,39882100,0.0,0.0
2024-10-15 00:00:00-04:00,232.30261271123658,236.16090332060597,231.0695468532438,232.54127502441406,64751400,0.0,0.0
2024-10-16 00:00:00-04:00,230.30386376880503,230.8209426799016,228.55370384388218,230.48284912109375,34082200,0.0,0.0
2024-10-17 00:00:00-04:00,232.12363500920497,232.54129789168553,229.22993194101554,230.85079956054688,32993800,0.0,0.0
2024-10-18 00:00:00-04:00,234.8582339303053,234.8582339303053,232.70037994861724,233.68484497070312,46431500,0.0,0.0
2024-10-21 00:00:00-04:00,233.13791711516282,235.52449481958178,233.13791711516282,235.15655517578125,36254500,0.0,0.0
2024-10-22 00:00:00-04:00,232.58103244918055,234.8979944094582,231.29825861907142,234.54000854492188,38846600,0.0,0.0
2024-10-23 00:00:00-04:00,232.76999409553275,233.82405947286142,226.4853561254601,229.46856689453125,52287000,0.0,0.0
2024-10-24 00:00:00-04:00,228.69293816499177,229.52824872985036,227.13173238618916,229.27964782714844,31109500,0.0,0.0
2024-10-25 00:00:00-04:00,228.45427709115,231.91479719738325,228.28523030841902,230.11492919921875,38802300,0.0,0.0
2024-10-28 00:00:00-04:00,232.01424158684446,233.41633904858514,231.24854661133642,232.09378051757812,36087100,0.0,0.0
2024-10-29 00:00:00-04:00,231.7954872619061,233.01859945208068,231.01985366097637,232.36228942871094,35417200,0.0,0.0
2024-10-30 00:00:00-04:00,231.30821865562254,232.1634063461827,228.2653461113998,228.81227111816406,47070900,0.0,0.0
2024-10-31 00:00:00-04:00,228.05651850818114,228.54378173572667,224.10873499320775,224.64572143554688,64370100,0.0,0.0
2024-11-01 00:00:00-04:00,219.73336072670745,224.08885327131992,219.03728125399175,221.66250610351562,65276700,0.0,0.0
2024-11-04 00:00:00-05:00,219.75323643771605,221.54315061130296,218.4804011628397,220.76751708984375,44944500,0.0,0.0
2024-11-05 00:00:00-05:00,220.55871830266648,222.6966799421733,219.90240829460964,222.19947814941406,28111300,0.0,0.0
2024-11-06 00:00:00-05:00,221.36417152277414,224.80481443000403,219.95212032394844,221.4735565185547,54561100,0.0,0.0
2024-11-07 00:00:00-05:00,223.37288331058951,226.6046949785728,223.31322152292373,226.20692443847656,42137700,0.0,0.0
2024-11-08 00:00:00-05:00,226.1471868576639,227.63048374280507,225.39061415381417,225.93814086914062,38328800,0.25,0.0
2024-11-11 00:00:00-05:00,223.98695058099833,224.6837958336773,220.5027091275161,223.2204132080078,42005600,0.0,0.0
2024-11-12 00:00:00-05:00,223.53897971785378,224.57429049467865,222.35433519325588,223.2204132080078,40398300,0.0,0.0
2024-11-13 00:00:00-05:00,223.00141185159572,225.62952490733255,221.75703985190805,224.10641479492188,48566200,0.0,0.0
2024-11-14 00:00:00-05:00,224.00685484105065,227.83951115568564,223.98694063754752,227.19244384765625,44923900,0.0,0.0
2024-11-15 00:00:00-05:00,225.38064426033654,225.89830725108274,223.26024476090137,223.98695373535156,47923700,0.0,0.0
2024-11-18 00:00:00-05:00,224.2358449505769,228.70563485331775,224.15620331601912,226.99337768554688,44633700,0.0,0.0
2024-11-19 00:00:00-05:00,225.9580321395358,229.12372228231885,225.63948081886542,227.25218200683594,36211800,0.0,0.0
2024-11-20 00:00:00-05:00,227.03319339435467,228.89476915350485,224.87296529986398,227.96896362304688,35169600,0.0,0.0
2024-11-21 00:00:00-05:00,227.8494991340082,229.1237348668511,224.69377351516385,227.49111938476562,42108300,0.0,0.0
2024-11-22 00:00:00-05:00,227.0331737980822,229.68120098473537,227.0331737980822,228.83502197265625,38168300,0.0,0.0
2024-11-25 00:00:00-05:00,230.41787789282506,232.19981188776785,228.70562083004268,231.82151794433594,90152800,0.0,0.0
2024-11-26 00:00:00-05:00,232.2794717613211,234.50939199708804,232.2794717613211,234.00167846679688,45986200,0.0,0.0
